,FIPS_Code,State,Year,Month,Civilian_Pop,Civilian_Labor_Force,Labor_Force_Pct,Employed_Total,Employed_Pct,Unemployed_Total,Unemployed_Rate
25740,37,North Carolina,2016,6,7904806,4838912,61.2,4594881,58.1,244031,5.0
25741,38,North Dakota,2016,6,580981,412394,71.0,399269,68.7,13125,3.2
25742,39,Ohio,2016,6,9155037,5752564,62.8,5467270,59.7,285294,5.0
25743,40,Oklahoma,2016,6,2990230,1828018,61.1,1740924,58.2,87094,4.8
25744,41,Oregon,2016,6,3277621,2043662,62.4,1943278,59.3,100384,4.9
25745,42,Pennsylvania,2016,6,10229680,6468539,63.2,6119045,59.8,349494,5.4
25746,44,Rhode Island,2016,6,858037,553581,64.5,524123,61.1,29458,5.3
25747,45,South Carolina,2016,6,3885559,2286438,58.8,2172971,55.9,113467,5.0
25748,46,South Dakota,2016,6,654245,455294,69.6,441614,67.5,13680,3.0
25749,47,Tennessee,2016,6,5210293,3133742,60.1,2985440,57.3,148302,4.7
25750,48,Texas,2016,6,20889995,13344101,63.9,12722956,60.9,621145,4.7
25751,49,Utah,2016,6,2191135,1498447,68.4,1448202,66.1,50245,3.4
25752,50,Vermont,2016,6,515205,345859,67.1,335071,65.0,10788,3.1
25753,51,Virginia,2016,6,6538478,4246189,64.9,4078270,62.4,167919,4.0
25754,53,Washington,2016,6,5725845,3649388,63.7,3456222,60.4,193166,5.3
25755,54,West Virginia,2016,6,1474454,784596,53.2,736276,49.9,48320,6.2
25756,55,Wisconsin,2016,6,4564494,3111805,68.2,2989047,65.5,122758,3.9
25757,56,Wyoming,2016,6,451169,301109,66.7,284349,63.0,16760,5.6
25758,1,Alabama,2016,7,3817320,2157474,56.5,2031143,53.2,126331,5.9
25759,2,Alaska,2016,7,547000,362029,66.2,338000,61.8,24029,6.6
25760,4,Arizona,2016,7,5388764,3256816,60.4,3078706,57.1,178110,5.5
25761,5,Arkansas,2016,7,2312505,1344309,58.1,1290861,55.8,53448,4.0
25762,6,California,2016,7,30582360,19028074,62.2,17981056,58.8,1047018,5.5
25763,37,Los Angeles County,2016,7,8041476,5027962,62.5,4762212,59.2,265750,5.3
25764,8,Colorado,2016,7,4327483,2896793,66.9,2804247,64.8,92546,3.2
25765,9,Connecticut,2016,7,2874369,1893536,65.9,1802669,62.7,90867,4.8
25766,10,Delaware,2016,7,754560,468517,62.1,447440,59.3,21077,4.5
25767,11,District of Columbia,2016,7,565492,394943,69.8,370549,65.5,24394,6.2
25768,12,Florida,2016,7,16631565,9850017,59.2,9369741,56.3,480276,4.9
25769,13,Georgia,2016,7,7891678,4947062,62.7,4680456,59.3,266606,5.4
25770,15,Hawaii,2016,7,1094097,679858,62.1,660086,60.3,19772,2.9
25771,16,Idaho,2016,7,1275237,814013,63.8,784003,61.5,30010,3.7
25772,17,Illinois,2016,7,10047294,6558534,65.3,6175653,61.5,382881,5.8
25773,18,Indiana,2016,7,5149720,3338179,64.8,3192914,62.0,145265,4.4
25774,19,Iowa,2016,7,2442852,1703877,69.7,1641745,67.2,62132,3.6
25775,20,Kansas,2016,7,2214883,1490884,67.3,1429885,64.6,60999,4.1
25776,21,Kentucky,2016,7,3460228,2017591,58.3,1917963,55.4,99628,4.9
25777,22,Louisiana,2016,7,3586053,2124777,59.3,1994428,55.6,130349,6.1
25778,23,Maine,2016,7,1094627,694904,63.5,668817,61.1,26087,3.8
25779,24,Maryland,2016,7,4714009,3152707,66.9,3018813,64.0,133894,4.2
25780,25,Massachusetts,2016,7,5544738,3620318,65.3,3477693,62.7,142625,3.9
25781,26,Michigan,2016,7,7918535,4855399,61.3,4611733,58.2,243666,5.0
25782,27,Minnesota,2016,7,4319767,3021008,69.9,2904097,67.2,116911,3.9
25783,28,Mississippi,2016,7,2285162,1270922,55.6,1195416,52.3,75506,5.9
25784,29,Missouri,2016,7,4755898,3078141,64.7,2933221,61.7,144920,4.7
25785,30,Montana,2016,7,824204,521634,63.3,499140,60.6,22494,4.3
25786,31,Nebraska,2016,7,1453027,1016161,69.9,984777,67.8,31384,3.1
25787,32,Nevada,2016,7,2280511,1414241,62.0,1333032,58.5,81209,5.7
25788,33,New Hampshire,2016,7,1097979,753667,68.6,731989,66.7,21678,2.9
25789,34,New Jersey,2016,7,7029162,4493345,63.9,4269348,60.7,223997,5.0
25790,35,New Mexico,2016,7,1617766,945687,58.5,880580,54.4,65107,6.9
25791,36,New York,2016,7,15729822,9516807,60.5,9048360,57.5,468447,4.9
25792,51000,New York city,2016,7,6813106,4084913,60.0,3871190,56.8,213723,5.2
25793,37,North Carolina,2016,7,7915209,4844325,61.2,4599901,58.1,244424,5.0
25794,38,North Dakota,2016,7,580952,412494,71.0,399631,68.8,12863,3.1
25795,39,Ohio,2016,7,9158454,5749748,62.8,5463246,59.7,286502,5.0
25796,40,Oklahoma,2016,7,2991883,1826864,61.1,1739455,58.1,87409,4.8
25797,41,Oregon,2016,7,3283694,2046599,62.3,1946984,59.3,99615,4.9
25798,42,Pennsylvania,2016,7,10231756,6465434,63.2,6115856,59.8,349578,5.4
25799,44,Rhode Island,2016,7,858306,553639,64.5,524516,61.1,29123,5.3
25800,45,South Carolina,2016,7,3890878,2285086,58.7,2174111,55.9,110975,4.9
25801,46,South Dakota,2016,7,654871,455323,69.5,441381,67.4,13942,3.1
25802,47,Tennessee,2016,7,5215287,3141665,60.2,2991411,57.4,150254,4.8
25803,48,Texas,2016,7,20923730,13365941,63.9,12736496,60.9,629445,4.7
25804,49,Utah,2016,7,2195928,1502055,68.4,1452325,66.1,49730,3.3
25805,50,Vermont,2016,7,515265,345924,67.1,335154,65.0,10770,3.1
25806,51,Virginia,2016,7,6542390,4253358,65.0,4082681,62.4,170677,4.0
25807,53,Washington,2016,7,5735768,3655019,63.7,3462950,60.4,192069,5.3
25808,54,West Virginia,2016,7,1474043,783598,53.2,735591,49.9,48007,6.1
25809,55,Wisconsin,2016,7,4566737,3112393,68.2,2990301,65.5,122092,3.9
25810,56,Wyoming,2016,7,451175,300247,66.5,283973,62.9,16274,5.4
25811,1,Alabama,2016,8,3819041,2160744,56.6,2034025,53.3,126719,5.9
25812,2,Alaska,2016,8,547166,361944,66.1,337853,61.7,24091,6.7
25813,4,Arizona,2016,8,5398026,3262727,60.4,3085510,57.2,177217,5.4
25814,5,Arkansas,2016,8,2313694,1344072,58.1,1290838,55.8,53234,4.0
25815,6,California,2016,8,30603497,19046039,62.2,17999607,58.8,1046432,5.5
25816,37,Los Angeles County,2016,8,8043601,5036328,62.6,4769469,59.3,266859,5.3
25817,8,Colorado,2016,8,4333997,2902625,67.0,2812008,64.9,90617,3.1
25818,9,Connecticut,2016,8,2874907,1894991,65.9,1805214,62.8,89777,4.7
25819,10,Delaware,2016,8,755276,468615,62.0,447331,59.2,21284,4.5
25820,11,District of Columbia,2016,8,566085,395512,69.9,370878,65.5,24634,6.2
25821,12,Florida,2016,8,16660212,9873290,59.3,9391728,56.4,481562,4.9
25822,13,Georgia,2016,8,7901048,4986532,63.1,4717653,59.7,268879,5.4
25823,15,Hawaii,2016,8,1094428,680909,62.2,661451,60.4,19458,2.9
25824,16,Idaho,2016,8,1277924,815143,63.8,785242,61.4,29901,3.7
25825,17,Illinois,2016,8,10047320,6548208,65.2,6170083,61.4,378125,5.8
25826,18,Indiana,2016,8,5152279,3335426,64.7,3193276,62.0,142150,4.3
25827,19,Iowa,2016,8,2443877,1702459,69.7,1640827,67.1,61632,3.6
25828,20,Kansas,2016,8,2215338,1489730,67.2,1428192,64.5,61538,4.1
25829,21,Kentucky,2016,8,3461891,2022067,58.4,1921669,55.5,100398,5.0
25830,22,Louisiana,2016,8,3586312,2121376,59.2,1991224,55.5,130152,6.1
25831,23,Maine,2016,8,1095131,695716,63.5,669786,61.2,25930,3.7
25832,24,Maryland,2016,8,4716465,3157347,66.9,3023343,64.1,134004,4.2
25833,25,Massachusetts,2016,8,5548563,3625768,65.3,3484610,62.8,141158,3.9
25834,26,Michigan,2016,8,7922091,4860940,61.4,4616444,58.3,244496,5.0
25835,27,Minnesota,2016,8,4323214,3022594,69.9,2904394,67.2,118200,3.9
25836,28,Mississippi,2016,8,2285881,1272319,55.7,1196860,52.4,75459,5.9
25837,29,Missouri,2016,8,4757964,3077411,64.7,2932194,61.6,145217,4.7
25838,30,Montana,2016,8,825155,521668,63.2,499311,60.5,22357,4.3
25839,31,Nebraska,2016,8,1453909,1015208,69.8,983589,67.7,31619,3.1
25840,32,Nevada,2016,8,2284685,1416277,62.0,1335898,58.5,80379,5.7
25841,33,New Hampshire,2016,8,1098783,753749,68.6,732167,66.6,21582,2.9
25842,34,New Jersey,2016,8,7031749,4491870,63.9,4269454,60.7,222416,5.0
25843,35,New Mexico,2016,8,1618485,946277,58.5,880730,54.4,65547,6.9
25844,36,New York,2016,8,15730256,9517447,60.5,9045264,57.5,472183,5.0
25845,51000,New York city,2016,8,6811763,4091011,60.1,3875960,56.9,215051,5.3
25846,37,North Carolina,2016,8,7926466,4851158,61.2,4605874,58.1,245284,5.1
25847,38,North Dakota,2016,8,580981,412382,71.0,399770,68.8,12612,3.1
25848,39,Ohio,2016,8,9162085,5749164,62.7,5459942,59.6,289222,5.0
25849,40,Oklahoma,2016,8,2992749,1826152,61.0,1738948,58.1,87204,4.8
25850,41,Oregon,2016,8,3288289,2049413,62.3,1951419,59.3,97994,4.8
25851,42,Pennsylvania,2016,8,10234047,6460382,63.1,6111927,59.7,348455,5.4
25852,44,Rhode Island,2016,8,858431,553585,64.5,524930,61.1,28655,5.2
25853,45,South Carolina,2016,8,3896091,2284243,58.6,2175693,55.8,108550,4.8
25854,46,South Dakota,2016,8,655593,455306,69.4,441149,67.3,14157,3.1
25855,47,Tennessee,2016,8,5220640,3148996,60.3,2997016,57.4,151980,4.8
25856,48,Texas,2016,8,20954163,13386060,63.9,12750754,60.9,635306,4.7
25857,49,Utah,2016,8,2200587,1505706,68.4,1456380,66.2,49326,3.3
25858,50,Vermont,2016,8,515403,345995,67.1,335259,65.0,10736,3.1
25859,51,Virginia,2016,8,6548312,4261151,65.1,4088025,62.4,173126,4.1
25860,53,Washington,2016,8,5746009,3660154,63.7,3470082,60.4,190072,5.2
25861,54,West Virginia,2016,8,1473318,782962,53.1,735299,49.9,47663,6.1
25862,55,Wisconsin,2016,8,4568957,3112627,68.1,2991530,65.5,121097,3.9
25863,56,Wyoming,2016,8,450983,299501,66.4,283660,62.9,15841,5.3
25864,1,Alabama,2016,9,3820951,2163777,56.6,2036649,53.3,127128,5.9
25865,2,Alaska,2016,9,547374,361974,66.1,337799,61.7,24175,6.7
25866,4,Arizona,2016,9,5407618,3268544,60.4,3092046,57.2,176498,5.4
25867,5,Arkansas,2016,9,2314999,1343648,58.0,1290648,55.8,53000,3.9
25868,6,California,2016,9,30626494,19061155,62.2,18015129,58.8,1046026,5.5
25869,37,Los Angeles County,2016,9,8045694,5042286,62.7,4774511,59.3,267775,5.3
25870,8,Colorado,2016,9,4340722,2908090,67.0,2819516,65.0,88574,3.0
25871,9,Connecticut,2016,9,2875660,1896690,66.0,1807641,62.9,89049,4.7
25872,10,Delaware,2016,9,756102,468865,62.0,447328,59.2,21537,4.6
25873,11,District of Columbia,2016,9,566708,396280,69.9,371384,65.5,24896,6.3
25874,12,Florida,2016,9,16689784,9894617,59.3,9411626,56.4,482991,4.9
25875,13,Georgia,2016,9,7910767,5007844,63.3,4736489,59.9,271355,5.4
25876,15,Hawaii,2016,9,1094839,681639,62.3,662483,60.5,19156,2.8
25877,16,Idaho,2016,9,1280709,816266,63.7,786512,61.4,29754,3.6
25878,17,Illinois,2016,9,10047781,6539107,65.1,6164292,61.3,374815,5.7
25879,18,Indiana,2016,9,5155140,3331610,64.6,3191886,61.9,139724,4.2
25880,19,Iowa,2016,9,2445007,1700400,69.5,1639444,67.1,60956,3.6
25881,20,Kansas,2016,9,2215863,1488560,67.2,1426801,64.4,61759,4.1
25882,21,Kentucky,2016,9,3463726,2026061,58.5,1924543,55.6,101518,5.0
25883,22,Louisiana,2016,9,3586737,2117470,59.0,1987810,55.4,129660,6.1
25884,23,Maine,2016,9,1095713,696481,63.6,670673,61.2,25808,3.7
25885,24,Maryland,2016,9,4719113,3162687,67.0,3028270,64.2,134417,4.3
25886,25,Massachusetts,2016,9,5552657,3630818,65.4,3490335,62.9,140483,3.9
25887,26,Michigan,2016,9,7925989,4866256,61.4,4620323,58.3,245933,5.1
25888,27,Minnesota,2016,9,4326878,3024432,69.9,2904939,67.1,119493,4.0
25889,28,Mississippi,2016,9,2286653,1273642,55.7,1198270,52.4,75372,5.9
25890,29,Missouri,2016,9,4760235,3075144,64.6,2931162,61.6,143982,4.7
25891,30,Montana,2016,9,826169,521755,63.2,499476,60.5,22279,4.3
25892,31,Nebraska,2016,9,1454904,1014279,69.7,982416,67.5,31863,3.1
25893,32,Nevada,2016,9,2289002,1418474,62.0,1338773,58.5,79701,5.6
25894,33,New Hampshire,2016,9,1099641,753622,68.5,732076,66.6,21546,2.9
25895,34,New Jersey,2016,9,7034665,4490549,63.8,4269602,60.7,220947,4.9
25896,35,New Mexico,2016,9,1619344,946531,58.5,880785,54.4,65746,6.9
25897,36,New York,2016,9,15731439,9518718,60.5,9044383,57.5,474335,5.0
25898,51000,New York city,2016,9,6810393,4096603,60.2,3881935,57.0,214668,5.2
25899,37,North Carolina,2016,9,7938011,4859201,61.2,4612759,58.1,246442,5.1
25900,38,North Dakota,2016,9,581038,412070,70.9,399634,68.8,12436,3.0
25901,39,Ohio,2016,9,9166161,5752040,62.8,5458133,59.5,293907,5.1
25902,40,Oklahoma,2016,9,2993771,1825492,61.0,1738937,58.1,86555,4.7
25903,41,Oregon,2016,9,3293114,2051528,62.3,1955705,59.4,95823,4.7
25904,42,Pennsylvania,2016,9,10236775,6453159,63.0,6106573,59.7,346586,5.4
25905,44,Rhode Island,2016,9,858649,553591,64.5,525454,61.2,28137,5.1
25906,45,South Carolina,2016,9,3901413,2284053,58.5,2177396,55.8,106657,4.7
25907,46,South Dakota,2016,9,656328,455229,69.4,440886,67.2,14343,3.2
25908,47,Tennessee,2016,9,5226225,3154762,60.4,3001280,57.4,153482,4.9
25909,48,Texas,2016,9,20985782,13403980,63.9,12763563,60.8,640417,4.8
25910,49,Utah,2016,9,2205274,1509362,68.4,1460215,66.2,49147,3.3
25911,50,Vermont,2016,9,515579,346058,67.1,335351,65.0,10707,3.1
25912,51,Virginia,2016,9,6554563,4269034,65.1,4094058,62.5,174976,4.1
25913,53,Washington,2016,9,5756519,3665002,63.7,3477143,60.4,187859,5.1
25914,54,West Virginia,2016,9,1472667,782586,53.1,735395,49.9,47191,6.0
25915,55,Wisconsin,2016,9,4571331,3112289,68.1,2992319,65.5,119970,3.9
25916,56,Wyoming,2016,9,450823,298941,66.3,283384,62.9,15557,5.2
25917,1,Alabama,2016,10,3822861,2166110,56.7,2039127,53.3,126983,5.9
25918,2,Alaska,2016,10,547373,362112,66.2,337870,61.7,24242,6.7
25919,4,Arizona,2016,10,5417057,3274187,60.4,3098339,57.2,175848,5.4
25920,5,Arkansas,2016,10,2316340,1342910,58.0,1290250,55.7,52660,3.9
25921,6,California,2016,10,30648257,19071727,62.2,18028383,58.8,1043344,5.5
25922,37,Los Angeles County,2016,10,8047834,5045973,62.7,4778320,59.4,267653,5.3
25923,8,Colorado,2016,10,4347159,2912869,67.0,2826596,65.0,86273,3.0
25924,9,Connecticut,2016,10,2876331,1898583,66.0,1810005,62.9,88578,4.7
25925,10,Delaware,2016,10,756884,469237,62.0,447444,59.1,21793,4.6
25926,11,District of Columbia,2016,10,567330,397144,70.0,372053,65.6,25091,6.3
25927,12,Florida,2016,10,16718944,9912032,59.3,9428996,56.4,483036,4.9
25928,13,Georgia,2016,10,7920402,5065858,64.0,4793054,60.5,272804,5.4
25929,15,Hawaii,2016,10,1094781,681999,62.3,663144,60.6,18855,2.8
25930,16,Idaho,2016,10,1283493,817413,63.7,787865,61.4,29548,3.6
25931,17,Illinois,2016,10,10048334,6529612,65.0,6158816,61.3,370796,5.7
25932,18,Indiana,2016,10,5158013,3326557,64.5,3188983,61.8,137574,4.1
25933,19,Iowa,2016,10,2446168,1697326,69.4,1637247,66.9,60079,3.5
25934,20,Kansas,2016,10,2216246,1487280,67.1,1425871,64.3,61409,4.1
25935,21,Kentucky,2016,10,3465422,2029535,58.6,1926913,55.6,102622,5.1
25936,22,Louisiana,2016,10,3587044,2113467,58.9,1984845,55.3,128622,6.1
25937,23,Maine,2016,10,1096317,697115,63.6,671499,61.3,25616,3.7
25938,24,Maryland,2016,10,4721604,3167854,67.1,3033190,64.2,134664,4.3
25939,25,Massachusetts,2016,10,5556771,3635097,65.4,3494693,62.9,140404,3.9
25940,26,Michigan,2016,10,7930030,4870453,61.4,4623219,58.3,247234,5.1
25941,27,Minnesota,2016,10,4330635,3026209,69.9,2906061,67.1,120148,4.0
25942,28,Mississippi,2016,10,2287376,1274607,55.7,1199606,52.4,75001,5.9
25943,29,Missouri,2016,10,4762631,3071352,64.5,2930190,61.5,141162,4.6
25944,30,Montana,2016,10,827139,521828,63.1,499594,60.4,22234,4.3
25945,31,Nebraska,2016,10,1455876,1013352,69.6,981360,67.4,31992,3.2
25946,32,Nevada,2016,10,2293207,1420709,62.0,1341689,58.5,79020,5.6
25947,33,New Hampshire,2016,10,1100509,753280,68.4,731676,66.5,21604,2.9
25948,34,New Jersey,2016,10,7037643,4488150,63.8,4269123,60.7,219027,4.9
25949,35,New Mexico,2016,10,1620079,946423,58.4,880745,54.4,65678,6.9
25950,36,New York,2016,10,15732544,9518573,60.5,9045425,57.5,473148,5.0
25951,51000,New York city,2016,10,6809053,4100450,60.2,3888678,57.1,211772,5.2
25952,37,North Carolina,2016,10,7948456,4867434,61.2,4620450,58.1,246984,5.1
25953,38,North Dakota,2016,10,581030,411605,70.8,399286,68.7,12319,3.0
25954,39,Ohio,2016,10,9170273,5757428,62.8,5457993,59.5,299435,5.2
25955,40,Oklahoma,2016,10,2994760,1824350,60.9,1738956,58.1,85394,4.7
25956,41,Oregon,2016,10,3297913,2052451,62.2,1959271,59.4,93180,4.5
25957,42,Pennsylvania,2016,10,10239633,6444103,62.9,6100196,59.6,343907,5.3
25958,44,Rhode Island,2016,10,858845,553696,64.5,526126,61.3,27570,5.0
25959,45,South Carolina,2016,10,3906805,2284227,58.5,2179118,55.8,105109,4.6
25960,46,South Dakota,2016,10,657037,455083,69.3,440599,67.1,14484,3.2
25961,47,Tennessee,2016,10,5231683,3158441,60.4,3004295,57.4,154146,4.9
25962,48,Texas,2016,10,21016880,13419163,63.8,12774408,60.8,644755,4.8
25963,49,Utah,2016,10,2210053,1512986,68.5,1463848,66.2,49138,3.2
25964,50,Vermont,2016,10,515777,346102,67.1,335396,65.0,10706,3.1
25965,51,Virginia,2016,10,6559961,4276217,65.2,4100496,62.5,175721,4.1
25966,53,Washington,2016,10,5766564,3669217,63.6,3483903,60.4,185314,5.1
25967,54,West Virginia,2016,10,1472037,782275,53.1,735838,50.0,46437,5.9
25968,55,Wisconsin,2016,10,4573809,3111091,68.0,2992589,65.4,118502,3.8
25969,56,Wyoming,2016,10,450635,298556,66.3,283145,62.8,15411,5.2
25970,1,Alabama,2016,11,3824434,2167734,56.7,2042073,53.4,125661,5.8
25971,2,Alaska,2016,11,547491,362298,66.2,338067,61.7,24231,6.7
25972,4,Arizona,2016,11,5426062,3280006,60.4,3105116,57.2,174890,5.3
25973,5,Arkansas,2016,11,2317392,1342237,57.9,1290085,55.7,52152,3.9
25974,6,California,2016,11,30668672,19079948,62.2,18044658,58.8,1035290,5.4
25975,37,Los Angeles County,2016,11,8049641,5049129,62.7,4783360,59.4,265769,5.3
25976,8,Colorado,2016,11,4353436,2917546,67.0,2834159,65.1,83387,2.9
25977,9,Connecticut,2016,11,2876745,1900809,66.1,1812673,63.0,88136,4.6
25978,10,Delaware,2016,11,757580,469756,62.0,447782,59.1,21974,4.7
25979,11,District of Columbia,2016,11,567935,397931,70.1,372781,65.6,25150,6.3
25980,12,Florida,2016,11,16746204,9926694,59.3,9446908,56.4,479786,4.8
25981,13,Georgia,2016,11,7929986,5066497,63.9,4794312,60.5,272185,5.4
25982,15,Hawaii,2016,11,1095019,682195,62.3,663687,60.6,18508,2.7
25983,16,Idaho,2016,11,1286128,818658,63.7,789438,61.4,29220,3.6
25984,17,Illinois,2016,11,10048158,6518407,64.9,6154569,61.3,363838,5.6
25985,18,Indiana,2016,11,5160413,3321175,64.4,3186375,61.7,134800,4.1
25986,19,Iowa,2016,11,2447065,1693569,69.2,1634566,66.8,59003,3.5
25987,20,Kansas,2016,11,2216532,1486064,67.0,1425661,64.3,60403,4.1
25988,21,Kentucky,2016,11,3466939,2033028,58.6,1929665,55.7,103363,5.1
25989,22,Louisiana,2016,11,3587097,2110081,58.8,1983120,55.3,126961,6.0
25990,23,Maine,2016,11,1096776,697657,63.6,672408,61.3,25249,3.6
25991,24,Maryland,2016,11,4723739,3172830,67.2,3038452,64.3,134378,4.2
25992,25,Massachusetts,2016,11,5560400,3639080,65.4,3498632,62.9,140448,3.9
25993,26,Michigan,2016,11,7933209,4873086,61.4,4626288,58.3,246798,5.1
25994,27,Minnesota,2016,11,4333928,3028316,69.9,2908696,67.1,119620,4.0
25995,28,Mississippi,2016,11,2287980,1275297,55.7,1201112,52.5,74185,5.8
25996,29,Missouri,2016,11,4764665,3066907,64.4,2929960,61.5,136947,4.5
25997,30,Montana,2016,11,828064,521938,63.0,499776,60.4,22162,4.2
25998,31,Nebraska,2016,11,1456682,1012567,69.5,980719,67.3,31848,3.1
25999,32,Nevada,2016,11,2297276,1423131,61.9,1344990,58.5,78141,5.5
26000,33,New Hampshire,2016,11,1101273,752930,68.4,731232,66.4,21698,2.9
26001,34,New Jersey,2016,11,7039878,4484804,63.7,4268999,60.6,215805,4.8
26002,35,New Mexico,2016,11,1620685,946214,58.4,880917,54.4,65297,6.9
26003,36,New York,2016,11,15732162,9517508,60.5,9050218,57.5,467290,4.9
26004,51000,New York city,2016,11,6807431,4102813,60.3,3896596,57.2,206217,5.0
26005,37,North Carolina,2016,11,7959044,4875090,61.3,4629236,58.2,245854,5.0
26006,38,North Dakota,2016,11,581016,411185,70.8,398987,68.7,12198,3.0
26007,39,Ohio,2016,11,9173416,5763754,62.8,5460359,59.5,303395,5.3
26008,40,Oklahoma,2016,11,2995627,1822914,60.9,1739205,58.1,83709,4.6
26009,41,Oregon,2016,11,3302377,2052819,62.2,1962568,59.4,90251,4.4
26010,42,Pennsylvania,2016,11,10241288,6435694,62.8,6095476,59.5,340218,5.3
26011,44,Rhode Island,2016,11,858963,553934,64.5,526963,61.3,26971,4.9
26012,45,South Carolina,2016,11,3912236,2284792,58.4,2181286,55.8,103506,4.5
26013,46,South Dakota,2016,11,657685,454969,69.2,440426,67.0,14543,3.2
26014,47,Tennessee,2016,11,5236761,3160471,60.4,3007297,57.4,153174,4.8
26015,48,Texas,2016,11,21046899,13434311,63.8,12787312,60.8,646999,4.8
26016,49,Utah,2016,11,2214643,1516777,68.5,1467644,66.3,49133,3.2
26017,50,Vermont,2016,11,515880,346202,67.1,335457,65.0,10745,3.1
26018,51,Virginia,2016,11,6565331,4283055,65.2,4107886,62.6,175169,4.1
26019,53,Washington,2016,11,5776410,3673004,63.6,3490923,60.4,182081,5.0
26020,54,West Virginia,2016,11,1471251,782016,53.2,736667,50.1,45349,5.8
26021,55,Wisconsin,2016,11,4575836,3109627,68.0,2993340,65.4,116287,3.7
26022,56,Wyoming,2016,11,450398,298248,66.2,282998,62.8,15250,5.1
26023,1,Alabama,2016,12,3825968,2168771,56.7,2045834,53.5,122937,5.7
26024,2,Alaska,2016,12,547590,362459,66.2,338328,61.8,24131,6.7
26025,4,Arizona,2016,12,5434795,3286375,60.5,3112781,57.3,173594,5.3
26026,5,Arkansas,2016,12,2318409,1342177,57.9,1290651,55.7,51526,3.8
26027,6,California,2016,12,30688153,19090083,62.2,18068401,58.9,1021682,5.4
26028,37,Los Angeles County,2016,12,8051768,5053634,62.8,4791350,59.5,262284,5.2
26029,8,Colorado,2016,12,4359555,2922961,67.0,2842900,65.2,80061,2.7
26030,9,Connecticut,2016,12,2877085,1903587,66.2,1815897,63.1,87690,4.6
26031,10,Delaware,2016,12,758249,470473,62.0,448430,59.1,22043,4.7
26032,11,District of Columbia,2016,12,568481,398689,70.1,373585,65.7,25104,6.3
26033,12,Florida,2016,12,16773010,9941833,59.3,9468761,56.5,473072,4.8
26034,13,Georgia,2016,12,7939421,5068628,63.8,4799051,60.4,269577,5.3
26035,15,Hawaii,2016,12,1095214,682432,62.3,664308,60.7,18124,2.7
26036,16,Idaho,2016,12,1288749,820142,63.6,791352,61.4,28790,3.5
26037,17,Illinois,2016,12,10047713,6506520,64.8,6152559,61.2,353961,5.4
26038,18,Indiana,2016,12,5162688,3317083,64.3,3185941,61.7,131142,4.0
26039,19,Iowa,2016,12,2447876,1689919,69.0,1632092,66.7,57827,3.4
26040,20,Kansas,2016,12,2216707,1485099,67.0,1426125,64.3,58974,4.0
26041,21,Kentucky,2016,12,3468367,2036870,58.7,1933310,55.7,103560,5.1
26042,22,Louisiana,2016,12,3587029,2107951,58.8,1982995,55.3,124956,5.9
26043,23,Maine,2016,12,1097189,698186,63.6,673402,61.4,24784,3.5
26044,24,Maryland,2016,12,4725774,3177879,67.2,3044323,64.4,133556,4.2
26045,25,Massachusetts,2016,12,5563855,3643795,65.5,3503296,63.0,140499,3.9
26046,26,Michigan,2016,12,7936205,4874253,61.4,4630737,58.3,243516,5.0
26047,27,Minnesota,2016,12,4337066,3031048,69.9,2913051,67.2,117997,3.9
26048,28,Mississippi,2016,12,2288535,1275809,55.7,1202794,52.6,73015,5.7
26049,29,Missouri,2016,12,4766621,3063183,64.3,2930971,61.5,132212,4.3
26050,30,Montana,2016,12,828950,522219,63.0,500168,60.3,22051,4.2
26051,31,Nebraska,2016,12,1457487,1012214,69.4,980735,67.3,31479,3.1
26052,32,Nevada,2016,12,2301284,1426046,62.0,1348939,58.6,77107,5.4
26053,33,New Hampshire,2016,12,1102025,752816,68.3,731026,66.3,21790,2.9
26054,34,New Jersey,2016,12,7041896,4482046,63.6,4270453,60.6,211593,4.7
26055,35,New Mexico,2016,12,1621254,946205,58.4,881536,54.4,64669,6.8
26056,36,New York,2016,12,15731371,9518132,60.5,9059508,57.6,458624,4.8
26057,51000,New York city,2016,12,6806069,4105250,60.3,3905682,57.4,199568,4.9
26058,37,North Carolina,2016,12,7969352,4882053,61.3,4639157,58.2,242896,5.0
26059,38,North Dakota,2016,12,580997,411029,70.7,398992,68.7,12037,2.9
26060,39,Ohio,2016,12,9176341,5770112,62.9,5465690,59.6,304422,5.3
26061,40,Oklahoma,2016,12,2996384,1821747,60.8,1740013,58.1,81734,4.5
26062,41,Oregon,2016,12,3306702,2053931,62.1,1966524,59.5,87407,4.3
26063,42,Pennsylvania,2016,12,10242658,6430351,62.8,6094481,59.5,335870,5.2
26064,44,Rhode Island,2016,12,859062,554336,64.5,527979,61.5,26357,4.8
26065,45,South Carolina,2016,12,3917679,2285947,58.3,2184139,55.8,101808,4.5
26066,46,South Dakota,2016,12,658342,455019,69.1,440501,66.9,14518,3.2
26067,47,Tennessee,2016,12,5241716,3161953,60.3,3011886,57.5,150067,4.7
26068,48,Texas,2016,12,21076258,13452830,63.8,12805992,60.8,646838,4.8
26069,49,Utah,2016,12,2219183,1520948,68.5,1471879,66.3,49069,3.2
26070,50,Vermont,2016,12,515998,346418,67.1,335584,65.0,10834,3.1
26071,51,Virginia,2016,12,6570569,4290653,65.3,4116919,62.7,173734,4.0
26072,53,Washington,2016,12,5786076,3677076,63.6,3498667,60.5,178409,4.9
